Time,Scenario,Bandwidth_Mbps,Input_Network_Latency_ms,CPU_Usage_percent,Task_Size_MB,Existing_Decision,Proposed_Decision,Estimated_EDGE_Latency_ms,Estimated_CLOUD_Latency_ms,Existing_Estimated_Latency_ms,Proposed_Estimated_Latency_ms
2688,Congested,31.0,177.0,71.0,2.0,CLOUD,CLOUD,330.4,738.8090322580645,738.8090322580645,738.8090322580645
2689,Congested,21.0,154.0,92.0,6.0,CLOUD,CLOUD,1142.3999999999999,2581.7942857142857,2581.7942857142857,2581.7942857142857
2690,Congested,40.0,133.0,87.0,8.0,CLOUD,CLOUD,1475.1999999999998,1920.84,1920.84,1920.84
2691,Congested,22.0,163.0,83.0,2.0,CLOUD,CLOUD,359.20000000000005,936.9127272727272,936.9127272727272,936.9127272727272
2692,Congested,20.0,183.0,94.0,2.0,CLOUD,CLOUD,385.6,1030.52,1030.52,1030.52
2693,Congested,19.0,196.0,90.0,5.0,CLOUD,CLOUD,940.0,2419.2631578947367,2419.2631578947367,2419.2631578947367
2694,Congested,18.0,174.0,60.0,10.0,CLOUD,CLOUD,1520.0,4842.444444444444,4842.444444444444,4842.444444444444
2695,Congested,22.0,175.0,79.0,9.0,CLOUD,CLOUD,1573.2,3656.167272727273,3656.167272727273,3656.167272727273
2696,Congested,36.0,129.0,89.0,10.0,CLOUD,CLOUD,1868.0,2586.822222222222,2586.822222222222,2586.822222222222
2697,Congested,37.0,244.0,63.0,6.0,CLOUD,CLOUD,933.6,1676.4172972972972,1676.4172972972972,1676.4172972972972
2698,Congested,10.0,237.0,81.0,5.0,CLOUD,CLOUD,886.0,4353.2,4353.2,4353.2
2699,Congested,21.0,147.0,60.0,6.0,CLOUD,CLOUD,912.0,2567.114285714286,2567.114285714286,2567.114285714286
2700,Congested,38.0,167.0,85.0,6.0,CLOUD,CLOUD,1092.0,1570.5578947368422,1570.5578947368422,1570.5578947368422
2701,Congested,10.0,145.0,87.0,8.0,CLOUD,CLOUD,1475.1999999999998,6732.84,6732.84,6732.84
2702,Congested,16.0,141.0,93.0,9.0,CLOUD,CLOUD,1724.4,4854.48,4854.48,4854.48
2703,Congested,38.0,159.0,86.0,2.0,CLOUD,CLOUD,366.4,626.9326315789473,626.9326315789473,626.9326315789473
2704,Congested,39.0,244.0,60.0,3.0,CLOUD,CLOUD,456.0,926.5846153846155,926.5846153846155,926.5846153846155
2705,Congested,34.0,184.0,74.0,8.0,CLOUD,CLOUD,1350.3999999999999,2250.03294117647,2250.03294117647,2250.03294117647
2706,Congested,22.0,215.0,79.0,6.0,CLOUD,CLOUD,1048.8,2535.7781818181816,2535.7781818181816,2535.7781818181816
2707,Congested,23.0,166.0,94.0,5.0,CLOUD,CLOUD,964.0,2023.9304347826087,2023.9304347826087,2023.9304347826087
2708,Congested,13.0,232.0,88.0,3.0,CLOUD,CLOUD,556.8000000000001,2148.713846153846,2148.713846153846,2148.713846153846
2709,Congested,14.0,210.0,87.0,1.0,CLOUD,CLOUD,184.39999999999998,804.9085714285715,804.9085714285715,804.9085714285715
2710,Congested,21.0,170.0,67.0,4.0,CLOUD,CLOUD,641.5999999999999,1784.5295238095237,1784.5295238095237,1784.5295238095237
2711,Congested,19.0,130.0,68.0,7.0,CLOUD,CLOUD,1131.2,3236.408421052631,3236.408421052631,3236.408421052631
2712,Congested,23.0,204.0,62.0,3.0,CLOUD,CLOUD,463.2,1314.9182608695653,1314.9182608695653,1314.9182608695653
2713,Congested,31.0,170.0,90.0,5.0,CLOUD,CLOUD,940.0,1578.3225806451612,1578.3225806451612,1578.3225806451612
2714,Congested,13.0,227.0,91.0,9.0,CLOUD,CLOUD,1702.8000000000002,5978.221538461538,5978.221538461538,5978.221538461538
2715,Congested,25.0,152.0,80.0,7.0,CLOUD,CLOUD,1232.0,2554.4,2554.4,2554.4
2716,Congested,26.0,219.0,68.0,2.0,CLOUD,CLOUD,323.2,879.8246153846155,879.8246153846155,879.8246153846155
2717,Congested,40.0,147.0,61.0,3.0,CLOUD,CLOUD,459.6,814.3199999999999,814.3199999999999,814.3199999999999
2718,Congested,14.0,208.0,92.0,1.0,CLOUD,CLOUD,190.39999999999998,803.1085714285714,803.1085714285714,803.1085714285714
2719,Congested,34.0,180.0,63.0,6.0,CLOUD,CLOUD,933.6,1726.8847058823528,1726.8847058823528,1726.8847058823528
2720,Congested,23.0,122.0,87.0,8.0,CLOUD,CLOUD,1475.1999999999998,3092.448695652174,3092.448695652174,3092.448695652174
2721,Congested,19.0,192.0,91.0,2.0,CLOUD,CLOUD,378.40000000000003,1081.3852631578945,1081.3852631578945,1081.3852631578945
2722,Congested,34.0,229.0,75.0,10.0,CLOUD,CLOUD,1700.0,2811.9411764705883,2811.9411764705883,2811.9411764705883
2723,Congested,14.0,250.0,71.0,4.0,CLOUD,CLOUD,660.8,2627.074285714286,2627.074285714286,2627.074285714286
2724,Congested,18.0,149.0,76.0,4.0,CLOUD,CLOUD,684.8000000000001,2018.9377777777777,2018.9377777777777,2018.9377777777777
2725,Congested,31.0,229.0,72.0,8.0,CLOUD,CLOUD,1331.2,2476.556129032258,2476.556129032258,2476.556129032258
2726,Congested,32.0,146.0,92.0,10.0,CLOUD,CLOUD,1904.0,2882.8,2882.8,2882.8
2727,Congested,15.0,168.0,69.0,4.0,CLOUD,CLOUD,651.2,2392.3733333333334,2392.3733333333334,2392.3733333333334
2728,Congested,13.0,153.0,85.0,1.0,CLOUD,CLOUD,182.0,791.7846153846154,791.7846153846154,791.7846153846154
2729,Congested,18.0,169.0,69.0,7.0,CLOUD,CLOUD,1139.6000000000001,3439.4311111111115,3439.4311111111115,3439.4311111111115
2730,Congested,10.0,171.0,65.0,1.0,CLOUD,CLOUD,158.0,993.6,993.6,993.6
2731,Congested,22.0,224.0,93.0,5.0,CLOUD,CLOUD,958.0,2160.781818181818,2160.781818181818,2160.781818181818
2732,Congested,32.0,179.0,74.0,6.0,CLOUD,CLOUD,1012.8,1816.76,1816.76,1816.76
2733,Congested,23.0,242.0,63.0,9.0,CLOUD,CLOUD,1400.4,3575.114782608696,3575.114782608696,3575.114782608696
2734,Congested,23.0,133.0,79.0,2.0,CLOUD,CLOUD,349.6,874.9721739130434,874.9721739130434,874.9721739130434
2735,Congested,18.0,213.0,77.0,6.0,CLOUD,CLOUD,1034.4,3018.1466666666665,3018.1466666666665,3018.1466666666665
2736,Congested,32.0,227.0,75.0,6.0,CLOUD,CLOUD,1020.0,1865.0,1865.0,1865.0
2737,Congested,38.0,132.0,71.0,1.0,CLOUD,CLOUD,165.2,365.3663157894736,365.3663157894736,365.3663157894736
2738,Congested,10.0,133.0,80.0,4.0,CLOUD,CLOUD,704.0,3425.8,3425.8,3425.8
2739,Congested,19.0,240.0,77.0,10.0,CLOUD,CLOUD,1724.0000000000002,4681.3263157894735,4681.3263157894735,4681.3263157894735
2740,Congested,13.0,230.0,71.0,5.0,CLOUD,CLOUD,826.0,3421.123076923077,3421.123076923077,3421.123076923077
2741,Congested,40.0,245.0,83.0,6.0,CLOUD,CLOUD,1077.6000000000001,1584.92,1584.92,1584.92
2742,Congested,19.0,148.0,66.0,1.0,CLOUD,CLOUD,159.2,591.6926315789473,591.6926315789473,591.6926315789473
2743,Congested,31.0,153.0,81.0,6.0,CLOUD,CLOUD,1063.1999999999998,1840.8270967741935,1840.8270967741935,1840.8270967741935
2744,Congested,33.0,212.0,93.0,10.0,CLOUD,CLOUD,1916.0,2873.4424242424243,2873.4424242424243,2873.4424242424243
2745,Congested,21.0,180.0,77.0,4.0,CLOUD,CLOUD,689.6000000000001,1796.1295238095236,1796.1295238095236,1796.1295238095236
2746,Congested,28.0,218.0,65.0,2.0,CLOUD,CLOUD,316.0,834.6285714285715,834.6285714285715,834.6285714285715
2747,Congested,14.0,150.0,62.0,10.0,CLOUD,CLOUD,1544.0,6089.085714285715,6089.085714285715,6089.085714285715
2748,Congested,40.0,168.0,72.0,8.0,CLOUD,CLOUD,1331.2,1951.04,1951.04,1951.04
2749,Congested,39.0,145.0,64.0,9.0,CLOUD,CLOUD,1411.2,2194.193846153846,2194.193846153846,2194.193846153846
2750,Congested,29.0,207.0,79.0,8.0,CLOUD,CLOUD,1398.4,2599.1765517241374,2599.1765517241374,2599.1765517241374
2751,Congested,34.0,171.0,94.0,3.0,CLOUD,CLOUD,578.4000000000001,948.1623529411764,948.1623529411764,948.1623529411764
2752,Congested,11.0,152.0,72.0,7.0,CLOUD,CLOUD,1164.8,5403.069090909091,5403.069090909091,5403.069090909091
2753,Congested,27.0,184.0,95.0,6.0,CLOUD,CLOUD,1164.0,2104.5777777777776,2104.5777777777776,2104.5777777777776
2754,Congested,38.0,213.0,88.0,2.0,CLOUD,CLOUD,371.20000000000005,681.0926315789472,681.0926315789472,681.0926315789472
2755,Congested,39.0,231.0,64.0,8.0,CLOUD,CLOUD,1254.4,2052.505641025641,2052.505641025641,2052.505641025641
2756,Congested,23.0,248.0,61.0,3.0,CLOUD,CLOUD,459.6,1358.7982608695652,1358.7982608695652,1358.7982608695652
2757,Congested,29.0,190.0,68.0,5.0,CLOUD,CLOUD,808.0,1682.9103448275862,1682.9103448275862,1682.9103448275862
2758,Congested,11.0,135.0,72.0,7.0,CLOUD,CLOUD,1164.8,5386.069090909091,5386.069090909091,5386.069090909091
2759,Congested,25.0,139.0,70.0,8.0,CLOUD,CLOUD,1312.0,2881.4,2881.4,2881.4
2760,Congested,34.0,250.0,84.0,9.0,CLOUD,CLOUD,1627.1999999999998,2577.887058823529,2577.887058823529,2577.887058823529
2761,Congested,34.0,219.0,85.0,10.0,CLOUD,CLOUD,1820.0,2805.9411764705883,2805.9411764705883,2805.9411764705883
2762,Congested,18.0,172.0,71.0,1.0,CLOUD,CLOUD,165.2,639.2844444444444,639.2844444444444,639.2844444444444
2763,Congested,15.0,175.0,60.0,9.0,CLOUD,CLOUD,1368.0,5176.6,5176.6,5176.6
2764,Congested,24.0,248.0,93.0,5.0,CLOUD,CLOUD,958.0,2033.2666666666667,2033.2666666666667,2033.2666666666667
2765,Congested,19.0,176.0,78.0,5.0,CLOUD,CLOUD,868.0,2396.8631578947366,2396.8631578947366,2396.8631578947366
2766,Congested,27.0,150.0,70.0,4.0,CLOUD,CLOUD,656.0,1426.3851851851853,1426.3851851851853,1426.3851851851853
2767,Congested,11.0,180.0,78.0,1.0,CLOUD,CLOUD,173.6,930.3927272727273,930.3927272727273,930.3927272727273
2768,Congested,30.0,157.0,77.0,3.0,CLOUD,CLOUD,517.2,1026.24,1026.24,1026.24
2769,Congested,18.0,133.0,75.0,4.0,CLOUD,CLOUD,680.0,2002.7777777777776,2002.7777777777776,2002.7777777777776
2770,Congested,27.0,149.0,60.0,6.0,CLOUD,CLOUD,912.0,2061.1777777777775,2061.1777777777775,2061.1777777777775
2771,Congested,30.0,214.0,80.0,2.0,CLOUD,CLOUD,352.0,793.7333333333333,793.7333333333333,793.7333333333333
2772,Congested,40.0,187.0,68.0,7.0,CLOUD,CLOUD,1131.2,1746.04,1746.04,1746.04
2773,Congested,38.0,195.0,80.0,1.0,CLOUD,CLOUD,176.0,428.72631578947363,428.72631578947363,428.72631578947363
2774,Congested,30.0,122.0,82.0,4.0,CLOUD,CLOUD,713.6,1281.7866666666666,1281.7866666666666,1281.7866666666666
2775,Congested,33.0,191.0,71.0,5.0,CLOUD,CLOUD,826.0,1517.3212121212123,1517.3212121212123,1517.3212121212123
2776,Congested,10.0,147.0,84.0,5.0,CLOUD,CLOUD,903.9999999999999,4263.8,4263.8,4263.8
2777,Congested,37.0,172.0,88.0,4.0,CLOUD,CLOUD,742.4000000000001,1130.944864864865,1130.944864864865,1130.944864864865
2778,Congested,20.0,188.0,73.0,10.0,CLOUD,CLOUD,1675.9999999999998,4417.2,4417.2,4417.2
2779,Congested,30.0,221.0,69.0,8.0,CLOUD,CLOUD,1302.4,2536.4133333333334,2536.4133333333334,2536.4133333333334
2780,Congested,17.0,231.0,83.0,3.0,CLOUD,CLOUD,538.8000000000001,1712.724705882353,1712.724705882353,1712.724705882353
2781,Congested,38.0,242.0,65.0,8.0,CLOUD,CLOUD,1264.0,2107.0105263157893,2107.0105263157893,2107.0105263157893
2782,Congested,15.0,237.0,71.0,3.0,CLOUD,CLOUD,495.59999999999997,1905.52,1905.52,1905.52
2783,Congested,16.0,245.0,71.0,5.0,CLOUD,CLOUD,826.0,2859.2,2859.2,2859.2
2784,Congested,10.0,199.0,70.0,3.0,CLOUD,CLOUD,491.99999999999994,2667.4,2667.4,2667.4
2785,Congested,36.0,220.0,72.0,2.0,CLOUD,CLOUD,332.8,710.2044444444443,710.2044444444443,710.2044444444443
2786,Congested,14.0,138.0,87.0,4.0,CLOUD,CLOUD,737.5999999999999,2517.634285714286,2517.634285714286,2517.634285714286
2787,Congested,24.0,223.0,66.0,9.0,CLOUD,CLOUD,1432.8,3426.76,3426.76,3426.76
2788,Congested,14.0,123.0,66.0,7.0,CLOUD,CLOUD,1114.4,4281.48,4281.48,4281.48
2789,Congested,22.0,125.0,67.0,1.0,CLOUD,CLOUD,160.39999999999998,511.31636363636363,511.31636363636363,511.31636363636363
2790,Congested,34.0,131.0,68.0,4.0,CLOUD,CLOUD,646.4,1163.0564705882352,1163.0564705882352,1163.0564705882352
2791,Congested,34.0,141.0,77.0,3.0,CLOUD,CLOUD,517.2,916.1223529411765,916.1223529411765,916.1223529411765
2792,Congested,40.0,123.0,60.0,2.0,CLOUD,CLOUD,304.0,567.8,567.8,567.8
2793,Congested,27.0,206.0,65.0,4.0,CLOUD,CLOUD,632.0,1481.5851851851853,1481.5851851851853,1481.5851851851853
2794,Congested,14.0,242.0,88.0,3.0,CLOUD,CLOUD,556.8000000000001,2026.8457142857142,2026.8457142857142,2026.8457142857142
2795,Congested,19.0,204.0,90.0,3.0,CLOUD,CLOUD,564.0,1537.957894736842,1537.957894736842,1537.957894736842
2796,Congested,17.0,134.0,94.0,5.0,CLOUD,CLOUD,964.0,2605.7411764705885,2605.7411764705885,2605.7411764705885
2797,Congested,30.0,151.0,61.0,1.0,CLOUD,CLOUD,153.2,440.1066666666667,440.1066666666667,440.1066666666667
2798,Congested,13.0,195.0,66.0,9.0,CLOUD,CLOUD,1432.8,5937.221538461538,5937.221538461538,5937.221538461538
2799,Congested,38.0,226.0,69.0,1.0,CLOUD,CLOUD,162.8,459.28631578947363,459.28631578947363,459.28631578947363
2800,Congested,39.0,177.0,61.0,4.0,CLOUD,CLOUD,612.8,1087.2728205128205,1087.2728205128205,1087.2728205128205
2801,Congested,23.0,218.0,69.0,6.0,CLOUD,CLOUD,976.8000000000001,2441.5165217391304,2441.5165217391304,2441.5165217391304
2802,Congested,30.0,193.0,74.0,7.0,CLOUD,CLOUD,1181.6,2220.3866666666668,2220.3866666666668,2220.3866666666668
2803,Congested,31.0,148.0,91.0,3.0,CLOUD,CLOUD,567.6,993.1135483870967,993.1135483870967,993.1135483870967
2804,Congested,13.0,177.0,66.0,5.0,CLOUD,CLOUD,796.0,3367.123076923077,3367.123076923077,3367.123076923077
2805,Congested,21.0,139.0,81.0,2.0,CLOUD,CLOUD,354.4,947.3847619047618,947.3847619047618,947.3847619047618
2806,Congested,21.0,141.0,62.0,10.0,CLOUD,CLOUD,1544.0,4175.323809523809,4175.323809523809,4175.323809523809
2807,Congested,14.0,165.0,87.0,9.0,CLOUD,CLOUD,1659.6,5519.177142857143,5519.177142857143,5519.177142857143
2808,Congested,20.0,166.0,87.0,3.0,CLOUD,CLOUD,553.1999999999999,1436.44,1436.44,1436.44
2809,Congested,38.0,197.0,78.0,6.0,CLOUD,CLOUD,1041.6,1598.877894736842,1598.877894736842,1598.877894736842
2810,Congested,38.0,146.0,77.0,8.0,CLOUD,CLOUD,1379.2000000000003,2014.8505263157895,2014.8505263157895,2014.8505263157895
2811,Congested,31.0,214.0,76.0,2.0,CLOUD,CLOUD,342.40000000000003,776.2090322580646,776.2090322580646,776.2090322580646
2812,Congested,35.0,120.0,69.0,3.0,CLOUD,CLOUD,488.40000000000003,873.9942857142856,873.9942857142856,873.9942857142856
2813,Congested,20.0,157.0,84.0,8.0,CLOUD,CLOUD,1446.3999999999999,3543.88,3543.88,3543.88
2814,Congested,33.0,242.0,64.0,2.0,CLOUD,CLOUD,313.6,771.9684848484849,771.9684848484849,771.9684848484849
2815,Congested,28.0,229.0,77.0,3.0,CLOUD,CLOUD,517.2,1155.3828571428571,1155.3828571428571,1155.3828571428571
2816,Congested,12.0,202.0,68.0,3.0,CLOUD,CLOUD,484.8,2270.16,2270.16,2270.16
2817,Congested,34.0,218.0,82.0,6.0,CLOUD,CLOUD,1070.4,1769.444705882353,1769.444705882353,1769.444705882353
2818,Congested,25.0,228.0,90.0,7.0,CLOUD,CLOUD,1316.0,2633.2,2633.2,2633.2
2819,Congested,29.0,205.0,68.0,4.0,CLOUD,CLOUD,646.4,1399.328275862069,1399.328275862069,1399.328275862069
2820,Congested,22.0,227.0,95.0,8.0,CLOUD,CLOUD,1552.0,3326.490909090909,3326.490909090909,3326.490909090909
2821,Congested,27.0,246.0,94.0,9.0,CLOUD,CLOUD,1735.2,3126.5066666666667,3126.5066666666667,3126.5066666666667
2822,Congested,36.0,178.0,84.0,2.0,CLOUD,CLOUD,361.59999999999997,669.1644444444444,669.1644444444444,669.1644444444444
2823,Congested,28.0,227.0,93.0,10.0,CLOUD,CLOUD,1916.0,3321.342857142857,3321.342857142857,3321.342857142857
2824,Congested,34.0,176.0,65.0,4.0,CLOUD,CLOUD,632.0,1207.5764705882352,1207.5764705882352,1207.5764705882352
2825,Congested,21.0,120.0,73.0,1.0,CLOUD,CLOUD,167.59999999999997,523.8723809523809,523.8723809523809,523.8723809523809
2826,Congested,21.0,241.0,68.0,2.0,CLOUD,CLOUD,323.2,1048.3447619047618,1048.3447619047618,1048.3447619047618
2827,Congested,11.0,209.0,83.0,3.0,CLOUD,CLOUD,538.8000000000001,2460.7781818181816,2460.7781818181816,2460.7781818181816
2828,Congested,19.0,237.0,69.0,9.0,CLOUD,CLOUD,1465.2,4231.313684210526,4231.313684210526,4231.313684210526
2829,Congested,39.0,227.0,75.0,4.0,CLOUD,CLOUD,680.0,1139.5128205128203,1139.5128205128203,1139.5128205128203
2830,Congested,36.0,177.0,63.0,3.0,CLOUD,CLOUD,466.8,911.2266666666666,911.2266666666666,911.2266666666666
2831,Congested,13.0,156.0,84.0,1.0,CLOUD,CLOUD,180.79999999999998,794.7446153846155,794.7446153846155,794.7446153846155
2832,Congested,32.0,228.0,83.0,1.0,CLOUD,CLOUD,179.60000000000002,501.32,501.32,501.32
2833,Congested,32.0,147.0,64.0,8.0,CLOUD,CLOUD,1254.4,2327.48,2327.48,2327.48
2834,Congested,36.0,160.0,61.0,3.0,CLOUD,CLOUD,459.6,893.9866666666667,893.9866666666667,893.9866666666667
2835,Congested,21.0,156.0,65.0,4.0,CLOUD,CLOUD,632.0,1770.2095238095237,1770.2095238095237,1770.2095238095237
2836,Congested,12.0,123.0,86.0,3.0,CLOUD,CLOUD,549.6,2193.32,2193.32,2193.32
2837,Congested,34.0,166.0,90.0,3.0,CLOUD,CLOUD,564.0,942.6823529411764,942.6823529411764,942.6823529411764
2838,Congested,33.0,196.0,90.0,7.0,CLOUD,CLOUD,1316.0,2058.169696969697,2058.169696969697,2058.169696969697
2839,Congested,33.0,206.0,88.0,1.0,CLOUD,CLOUD,185.60000000000002,471.9442424242424,471.9442424242424,471.9442424242424
2840,Congested,19.0,148.0,69.0,1.0,CLOUD,CLOUD,162.8,591.8126315789473,591.8126315789473,591.8126315789473
2841,Congested,38.0,128.0,71.0,9.0,CLOUD,CLOUD,1486.8,2228.2968421052633,2228.2968421052633,2228.2968421052633
2842,Congested,15.0,122.0,85.0,7.0,CLOUD,CLOUD,1274.0,4019.1333333333337,4019.1333333333337,4019.1333333333337
2843,Congested,31.0,236.0,95.0,5.0,CLOUD,CLOUD,969.9999999999999,1645.3225806451612,1645.3225806451612,1645.3225806451612
2844,Congested,39.0,248.0,79.0,4.0,CLOUD,CLOUD,699.2,1161.1528205128202,1161.1528205128202,1161.1528205128202
2845,Congested,23.0,160.0,77.0,2.0,CLOUD,CLOUD,344.80000000000007,901.8121739130435,901.8121739130435,901.8121739130435
2846,Congested,26.0,216.0,68.0,4.0,CLOUD,CLOUD,646.4,1537.649230769231,1537.649230769231,1537.649230769231
2847,Congested,22.0,134.0,74.0,7.0,CLOUD,CLOUD,1181.6,2840.1745454545453,2840.1745454545453,2840.1745454545453
2848,Congested,15.0,139.0,89.0,8.0,CLOUD,CLOUD,1494.4,4594.1466666666665,4594.1466666666665,4594.1466666666665
2849,Congested,20.0,223.0,84.0,3.0,CLOUD,CLOUD,542.4,1493.08,1493.08,1493.08
2850,Congested,11.0,215.0,87.0,4.0,CLOUD,CLOUD,737.5999999999999,3218.010909090909,3218.010909090909,3218.010909090909
2851,Congested,18.0,147.0,66.0,2.0,CLOUD,CLOUD,318.4,1081.1688888888887,1081.1688888888887,1081.1688888888887
2852,Congested,21.0,205.0,61.0,4.0,CLOUD,CLOUD,612.8,1818.5695238095236,1818.5695238095236,1818.5695238095236
2853,Congested,19.0,161.0,94.0,2.0,CLOUD,CLOUD,385.6,1050.6252631578948,1050.6252631578948,1050.6252631578948
2854,Congested,12.0,174.0,60.0,5.0,CLOUD,CLOUD,760.0,3619.3333333333335,3619.3333333333335,3619.3333333333335
2855,Congested,16.0,171.0,62.0,4.0,CLOUD,CLOUD,617.6,2260.92,2260.92,2260.92
2856,Congested,18.0,141.0,62.0,10.0,CLOUD,CLOUD,1544.0,4810.2444444444445,4810.2444444444445,4810.2444444444445
2857,Congested,35.0,243.0,62.0,1.0,CLOUD,CLOUD,154.4,494.0514285714286,494.0514285714286,494.0514285714286
2858,Congested,20.0,143.0,79.0,1.0,CLOUD,CLOUD,174.8,566.16,566.16,566.16
2859,Congested,21.0,192.0,85.0,9.0,CLOUD,CLOUD,1638.0,3831.1714285714284,3831.1714285714284,3831.1714285714284
2860,Congested,16.0,200.0,85.0,6.0,CLOUD,CLOUD,1092.0,3340.4,3340.4,3340.4
2861,Congested,14.0,144.0,81.0,7.0,CLOUD,CLOUD,1240.3999999999999,4306.68,4306.68,4306.68
2862,Congested,38.0,248.0,66.0,9.0,CLOUD,CLOUD,1432.8,2346.4968421052636,2346.4968421052636,2346.4968421052636
2863,Congested,35.0,158.0,61.0,10.0,CLOUD,CLOUD,1532.0,2668.114285714286,2668.114285714286,2668.114285714286
2864,Congested,35.0,217.0,90.0,10.0,CLOUD,CLOUD,1880.0,2738.714285714286,2738.714285714286,2738.714285714286
2865,Congested,37.0,129.0,78.0,3.0,CLOUD,CLOUD,520.8,847.0086486486487,847.0086486486487,847.0086486486487
2866,Congested,14.0,238.0,65.0,2.0,CLOUD,CLOUD,316.0,1426.057142857143,1426.057142857143,1426.057142857143
2867,Congested,40.0,179.0,73.0,3.0,CLOUD,CLOUD,502.79999999999995,847.76,847.76,847.76
2868,Congested,34.0,161.0,92.0,9.0,CLOUD,CLOUD,1713.6,2491.767058823529,2491.767058823529,2491.767058823529
2869,Congested,33.0,207.0,88.0,3.0,CLOUD,CLOUD,556.8000000000001,1004.8327272727272,1004.8327272727272,1004.8327272727272
2870,Congested,20.0,194.0,83.0,10.0,CLOUD,CLOUD,1796.0,4427.2,4427.2,4427.2
2871,Congested,37.0,230.0,62.0,7.0,CLOUD,CLOUD,1080.8,1900.8735135135134,1900.8735135135134,1900.8735135135134
2872,Congested,17.0,173.0,64.0,3.0,CLOUD,CLOUD,470.4,1652.444705882353,1652.444705882353,1652.444705882353
2873,Congested,28.0,247.0,66.0,1.0,CLOUD,CLOUD,159.2,555.3542857142858,555.3542857142858,555.3542857142858
2874,Congested,14.0,199.0,95.0,2.0,CLOUD,CLOUD,388.0,1389.4571428571428,1389.4571428571428,1389.4571428571428
2875,Congested,25.0,144.0,89.0,6.0,CLOUD,CLOUD,1120.8,2205.36,2205.36,2205.36
2876,Congested,15.0,195.0,70.0,2.0,CLOUD,CLOUD,328.0,1307.2666666666667,1307.2666666666667,1307.2666666666667
2877,Congested,18.0,213.0,82.0,2.0,CLOUD,CLOUD,356.8,1148.4488888888886,1148.4488888888886,1148.4488888888886
2878,Congested,12.0,165.0,89.0,5.0,CLOUD,CLOUD,934.0,3616.1333333333337,3616.1333333333337,3616.1333333333337
2879,Congested,25.0,185.0,88.0,3.0,CLOUD,CLOUD,556.8000000000001,1215.56,1215.56,1215.56
2880,Congested,40.0,151.0,91.0,1.0,CLOUD,CLOUD,189.20000000000002,374.64,374.64,374.64
2881,Congested,21.0,193.0,85.0,7.0,CLOUD,CLOUD,1274.0,3023.4666666666667,3023.4666666666667,3023.4666666666667
2882,Congested,37.0,153.0,88.0,6.0,CLOUD,CLOUD,1113.6000000000001,1591.4172972972974,1591.4172972972974,1591.4172972972974
2883,Congested,26.0,200.0,83.0,2.0,CLOUD,CLOUD,359.20000000000005,862.0246153846155,862.0246153846155,862.0246153846155
2884,Congested,31.0,225.0,92.0,8.0,CLOUD,CLOUD,1523.1999999999998,2478.956129032258,2478.956129032258,2478.956129032258
2885,Congested,18.0,130.0,63.0,4.0,CLOUD,CLOUD,622.4,1997.8577777777775,1997.8577777777775,1997.8577777777775
2886,Congested,32.0,122.0,69.0,2.0,CLOUD,CLOUD,325.6,667.52,667.52,667.52
2887,Congested,19.0,216.0,70.0,10.0,CLOUD,CLOUD,1639.9999999999998,4654.526315789473,4654.526315789473,4654.526315789473
2888,Congested,22.0,138.0,74.0,7.0,CLOUD,CLOUD,1181.6,2844.1745454545453,2844.1745454545453,2844.1745454545453
2889,Congested,37.0,238.0,65.0,6.0,CLOUD,CLOUD,948.0,1670.8972972972972,1670.8972972972972,1670.8972972972972
2890,Congested,24.0,239.0,94.0,8.0,CLOUD,CLOUD,1542.4,3095.7466666666664,3095.7466666666664,3095.7466666666664
2891,Congested,13.0,141.0,71.0,2.0,CLOUD,CLOUD,330.4,1417.449230769231,1417.449230769231,1417.449230769231
2892,Congested,39.0,221.0,87.0,4.0,CLOUD,CLOUD,737.5999999999999,1135.4328205128204,1135.4328205128204,1135.4328205128204
2893,Congested,22.0,204.0,64.0,6.0,CLOUD,CLOUD,940.8,2521.1781818181817,2521.1781818181817,2521.1781818181817
2894,Congested,20.0,244.0,73.0,8.0,CLOUD,CLOUD,1340.7999999999997,3627.36,3627.36,3627.36
2895,Congested,13.0,191.0,89.0,1.0,CLOUD,CLOUD,186.8,829.9446153846154,829.9446153846154,829.9446153846154
2896,Congested,27.0,159.0,90.0,3.0,CLOUD,CLOUD,564.0,1118.6888888888886,1118.6888888888886,1118.6888888888886
2897,Congested,30.0,174.0,80.0,10.0,CLOUD,CLOUD,1760.0000000000002,3072.6666666666665,3072.6666666666665,3072.6666666666665
2898,Congested,11.0,217.0,63.0,6.0,CLOUD,CLOUD,933.6,4715.756363636363,4715.756363636363,4715.756363636363
